"AreaName","State","edu.total","edu.males","edu.females","m_no_school","m_hs","m_bs","m_ms","m_phd","f_no_school","f_hs","f_bs","f_ms","f_phd","year","cause","amt_death","AADR"
"Arizona","AZ",4361304,2130780,2230524,27523,518279,373066,151238,31763,31594,545486,380359,169789,19511,2002,"Pneumonitis due to solids and liquids",269,5.23
"Arizona","AZ",4361304,2130780,2230524,27523,518279,373066,151238,31763,31594,545486,380359,169789,19511,2008,"Influenza and pneumonia",1068,16.82
"Arizona","AZ",4361304,2130780,2230524,27523,518279,373066,151238,31763,31594,545486,380359,169789,19511,2005,"Cancer",9820,164.23
"Arizona","AZ",4361304,2130780,2230524,27523,518279,373066,151238,31763,31594,545486,380359,169789,19511,2005,"Kidney Disease",608,10.46
"Arizona","AZ",4361304,2130780,2230524,27523,518279,373066,151238,31763,31594,545486,380359,169789,19511,2009,"Cancer",10271,152.04
"Arizona","AZ",4361304,2130780,2230524,27523,518279,373066,151238,31763,31594,545486,380359,169789,19511,2006,"Suicide",979,16.33
"Arizona","AZ",4361304,2130780,2230524,27523,518279,373066,151238,31763,31594,545486,380359,169789,19511,2007,"Stroke",2207,35.89
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Pneumonitis due to solids and liquids",194,5.66
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Influenza and pneumonia",794,23.25
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Diseases of Heart",7377,214.06
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Suicide",462,15.99
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2007,"Essential hypertension and hypertensive renal disease",257,8.25
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Suicide",485,16.29
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,1999,"Chronic liver disease and cirrhosis",218,7.96
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Kidney Disease",762,21.97
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2003,"Cancer",6119,205.11
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Diseases of Heart",7407,218.6
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2008,"CLRD",1887,58.74
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Kidney Disease",674,19.83
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2007,"Diabetes",838,26.84
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Chronic liver disease and cirrhosis",325,9.49
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2000,"Homicide",204,7.63
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2000,"Stroke",2255,77.15
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2006,"Chronic liver disease and cirrhosis",259,8.41
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Suicide",516,17.34
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Homicide",212,7.48
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Chronic liver disease and cirrhosis",327,9.91
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Alzheimers disease",931,27.87
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Diabetes",908,27
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"CLRD",1910,55.77
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2007,"Homicide",243,8.75
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Unintentional Injuries",1510,50.15
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2004,"Septicemia",470,15.79
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Alzheimers disease",918,27.19
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2003,"Kidney Disease",526,17.82
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2008,"Suicide",447,15.5
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Essential hypertension and hypertensive renal disease",276,8.14
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Homicide",238,8.49
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Alzheimers disease",1002,30.41
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2000,"Alzheimers disease",430,14.57
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Influenza and pneumonia",734,21.87
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Suicide",447,15.47
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Chronic liver disease and cirrhosis",338,9.77
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Diseases of Heart",7168,213.77
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Essential hypertension and hypertensive renal disease",266,7.86
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Diabetes",833,24.55
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Unintentional Injuries",1461,49.39
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2004,"Alzheimers disease",622,20.88
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2008,"Cancer",6526,201.38
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Pneumonitis due to solids and liquids",192,5.92
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Diabetes",850,25.84
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"All Causes",30437,893.8
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Diabetes",835,24.22
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Parkinsons disease",196,5.75
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Stroke",1741,53.77
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"CLRD",2090,60.12
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"Suicide",422,14.45
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"All Causes",28916,892.7
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Chronic liver disease and cirrhosis",319,9.42
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Stroke",1637,47.61
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2005,"Unintentional Injuries",1329,46.98
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2001,"Suicide",382,14.25
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Essential hypertension and hypertensive renal disease",171,5.85
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2001,"Chronic liver disease and cirrhosis",233,8.26
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2001,"Influenza and pneumonia",735,25.08
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2001,"Septicemia",499,17.03
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Kidney Disease",737,22.75
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Chronic liver disease and cirrhosis",222,7.68
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2004,"Parkinsons disease",157,5.27
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Pneumonitis due to solids and liquids",207,6.2
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Parkinsons disease",189,5.73
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2013,"Cancer",6688,190.03
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,1999,"Alzheimers disease",434,14.84
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Cancer",6540,189.05
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"Diseases of Heart",7295,226.08
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2004,"Suicide",361,12.99
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Homicide",188,6.59
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Stroke",1692,50.63
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Diabetes",793,27.02
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2004,"All Causes",27528,927.4
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2006,"Influenza and pneumonia",772,25.14
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Septicemia",516,15.32
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Pneumonitis due to solids and liquids",228,6.9
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,1999,"Homicide",179,6.81
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2001,"Diabetes",756,25.95
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2008,"Kidney Disease",638,20.06
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Cancer",6497,191.07
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"Influenza and pneumonia",705,22.07
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,1999,"Influenza and pneumonia",741,25.47
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2004,"Essential hypertension and hypertensive renal disease",239,8.05
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Diseases of Heart",7274,222.52
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Diseases of Heart",8330,282.79
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,1999,"Diabetes",691,24.17
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,1999,"Parkinsons disease",133,4.57
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2001,"Pneumonitis due to solids and liquids",173,5.9
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Parkinsons disease",228,6.85
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2007,"Parkinsons disease",171,5.52
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2005,"Diabetes",824,27.11
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2005,"Suicide",400,14.34
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"Kidney Disease",787,23.58
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"All Causes",28673,896.4
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Septicemia",502,17.08
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"Essential hypertension and hypertensive renal disease",237,7.43
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"Pneumonitis due to solids and liquids",207,6.54
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"Stroke",1664,49.1
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"Alzheimers disease",955,29.59
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Kidney Disease",601,20.43
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2010,"CLRD",1773,53.48
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2008,"Diseases of Heart",7516,236.09
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2000,"Essential hypertension and hypertensive renal disease",152,5.23
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"Cancer",6513,198.27
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Influenza and pneumonia",776,26.35
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2000,"Septicemia",433,14.89
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2005,"All Causes",28055,931.5
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"Septicemia",523,16.35
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2007,"Septicemia",461,14.72
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,1999,"CLRD",1358,46.78
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Homicide",194,7.27
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2012,"All Causes",30117,897.5
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2007,"Chronic liver disease and cirrhosis",271,8.52
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2004,"Pneumonitis due to solids and liquids",195,6.55
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2011,"All Causes",29653,895.3
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2009,"CLRD",1831,56.19
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2007,"All Causes",28191,906.2
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2002,"Suicide",377,13.96
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2001,"Unintentional Injuries",1277,46.52
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2006,"Parkinsons disease",160,5.26
"Arkansas","AR",1962741,943503,1019238,11118,344993,125622,41677,11770,11896,340284,142119,61720,6578,2003,"Chronic liver disease and cirrhosis",220,7.51
